Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (s),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
18032,UP 1,18742.68,852,0,0.0,27.0,42.598487,100.0-1400.0,nan,FTMS + p NSI d Full ms2 675.9085@hcd27.00 [100.0000-1400.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7260772,N/A,N/A,N/A,N/A,IT=80 ,6199.4644,N/A,675.9085,2,27.00,32.849,1.60,N/A,N/A,N/A,211753737.6611,76394371.1300,N/A,N/A,-2.60,-0.08,0.00,-0.01,0,N/A,7249.4,0.000,N/A,N/A,N/A
18033,UP 1,31027.562,1236,0,0.0,27.0,42.600314,100.0-1040.0,nan,FTMS + p NSI d Full ms2 500.8050@hcd27.00 [100.0000-1040.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.722213,N/A,N/A,N/A,N/A,IT=80 ,5104.9966,N/A,500.8050,2,27.00,24.339,1.60,N/A,N/A,N/A,211753736.9857,76394370.6332,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9671.3,0.000,N/A,N/A,N/A
18034,UP 1,13365.078,804,0,0.0,27.0,42.602127,100.0-1495.0,nan,FTMS + p NSI d Full ms2 482.2231@hcd27.00 [100.0000-1495.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7106676,N/A,N/A,N/A,N/A,IT=80 ,5495.3193,N/A,482.2231,3,27.00,22.134,1.60,N/A,N/A,N/A,211753737.1446,76394370.7495,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9101.3,0.000,N/A,N/A,N/A
18036,UP 1,28577.953,992,0,0.0,27.0,42.606119,100.0-2030.0,nan,FTMS + p NSI d Full ms2 657.6456@hcd27.00 [100.0000-2030.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6942494,N/A,N/A,N/A,N/A,IT=80 ,6088.4473,N/A,657.3117,3,27.00,30.186,1.60,N/A,N/A,N/A,211753737.2386,76394370.8215,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,8764.5,0.000,N/A,N/A,N/A
18037,UP 1,29395.379,1144,0,0.0,27.0,42.607948,100.0-1810.0,nan,FTMS + p NSI d Full ms2 585.6630@hcd27.00 [100.0000-1810.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6979813,N/A,N/A,N/A,N/A,IT=80 ,4708.3906,N/A,0.0000,3,27.00,26.882,1.60,N/A,N/A,N/A,211753737.7632,76394371.1946,N/A,N/A,-2.60,-0.08,0.00,-0.01,0,N/A,6883.3,0.000,N/A,N/A,N/A
18038,UP 1,19010.461,856,0,0.0,27.0,42.609775,100.0-1170.0,nan,FTMS + p NSI d Full ms2 565.2685@hcd27.00 [100.0000-1170.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7263448,N/A,N/A,N/A,N/A,IT=80 ,7274.8433,N/A,565.2685,2,27.00,27.472,1.60,N/A,N/A,N/A,211753737.5835,76394371.0743,N/A,N/A,-2.60,-0.08,0.00,-0.01,0,N/A,7527.8,0.000,N/A,N/A,N/A
18039,UP 1,19556.953,904,0,0.0,27.0,42.611627,100.0-1440.0,nan,FTMS + p NSI d Full ms2 696.3782@hcd27.00 [100.0000-1440.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7122904,N/A,N/A,N/A,N/A,IT=80 ,6157.8857,N/A,696.3782,2,27.00,33.844,1.60,N/A,N/A,N/A,211753737.0699,76394370.6878,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9369.4,0.000,N/A,N/A,N/A
18042,UP 1,29673.531,1044,0,0.0,27.0,42.619716,100.0-1565.0,nan,FTMS + p NSI d Full ms2 757.4343@hcd27.00 [100.0000-1565.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7123466,N/A,N/A,N/A,N/A,IT=80 ,11386.593,N/A,757.4343,2,27.00,36.811,1.60,N/A,N/A,N/A,211753737.1180,76394370.7295,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9197.0,0.000,N/A,N/A,N/A
18043,UP 1,33649.758,1144,0,0.0,27.0,42.621564,100.0-1550.0,nan,FTMS + p NSI d Full ms2 750.8904@hcd27.00 [100.0000-1550.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7220896,N/A,N/A,N/A,N/A,IT=80 ,7404.3047,N/A,750.8904,2,27.00,36.493,1.60,N/A,N/A,N/A,211753736.9472,76394370.5985,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9809.1,0.000,N/A,N/A,N/A
18044,UP 1,34655.234,1140,0,0.0,27.0,42.623391,100.0-1770.0,nan,FTMS + p NSI d Full ms2 572.3046@hcd27.00 [100.0000-1770.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7231214,N/A,N/A,N/A,N/A,IT=80 ,11018.178,N/A,571.9706,3,27.00,26.269,1.60,N/A,N/A,N/A,211753735.8333,76394369.8048,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,13803.1,0.000,N/A,N/A,N/A
18045,UP 1,33718.375,1196,0,0.0,27.0,42.625252,100.0-2565.0,nan,FTMS + p NSI d Full ms2 831.4015@hcd27.00 [100.0000-2565.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7061354,N/A,N/A,N/A,N/A,IT=80 ,7040.6743,N/A,0.0000,3,27.00,38.161,1.60,N/A,N/A,N/A,211753736.8414,76394370.5395,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,10188.7,0.000,N/A,N/A,N/A
18047,UP 1,22351.68,904,0,0.0,27.0,42.629208,100.0-1860.0,nan,FTMS + p NSI d Full ms2 601.2865@hcd27.00 [100.0000-1860.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6951905,N/A,N/A,N/A,N/A,IT=80 ,6855.3687,N/A,0.0000,3,27.00,27.599,1.60,N/A,N/A,N/A,211753736.9409,76394370.5962,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9831.9,0.000,N/A,N/A,N/A
18048,UP 1,28932.668,1100,0,0.0,27.0,42.631037,100.0-1850.0,nan,FTMS + p NSI d Full ms2 597.6364@hcd27.00 [100.0000-1850.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7159649,N/A,N/A,N/A,N/A,IT=80 ,8213.8721,N/A,0.0000,3,27.00,27.432,1.60,N/A,N/A,N/A,211753737.4495,76394370.9670,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,8008.1,0.000,N/A,N/A,N/A
18049,UP 1,27776.844,904,0,0.0,27.0,42.632866,100.0-1260.0,nan,FTMS + p NSI d Full ms2 608.8215@hcd27.00 [100.0000-1260.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7243833,N/A,N/A,N/A,N/A,IT=80 ,13980.56,N/A,608.8215,2,27.00,29.589,1.60,N/A,N/A,N/A,211753737.3376,76394370.8815,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,8409.5,0.000,N/A,N/A,N/A
18050,UP 1,32748.578,1040,0,0.0,27.0,42.634731,100.0-2235.0,nan,FTMS + p NSI d Full ms2 1086.0356@hcd27.00 [100.0000-2235.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7252536,N/A,N/A,N/A,N/A,IT=80 ,10934.387,N/A,1085.5347,2,27.00,52.781,1.60,N/A,N/A,N/A,211753736.7748,76394370.4843,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,10427.4,0.000,N/A,N/A,N/A
18051,UP 1,23511.781,992,0,0.0,27.0,42.636577,100.0-1580.0,nan,FTMS + p NSI d Full ms2 765.8663@hcd27.00 [100.0000-1580.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7233883,N/A,N/A,N/A,N/A,IT=80 ,6423.7334,N/A,0.0000,2,27.00,37.221,1.60,N/A,N/A,N/A,211753737.4449,76394370.9653,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,8024.8,0.000,N/A,N/A,N/A
18054,UP 1,24703.414,956,0,0.0,27.0,42.644675,100.0-1130.0,nan,FTMS + p NSI d Full ms2 544.2597@hcd27.00 [100.0000-1130.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7259071,N/A,N/A,N/A,N/A,IT=80 ,8598.5879,N/A,544.2597,2,27.00,26.451,1.60,N/A,N/A,N/A,211753737.1787,76394370.7757,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,8979.1,0.000,N/A,N/A,N/A
18055,UP 1,25723.039,904,0,0.0,27.0,42.646524,100.0-1760.0,nan,FTMS + p NSI d Full ms2 854.4360@hcd27.00 [100.0000-1760.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7066924,N/A,N/A,N/A,N/A,IT=80 ,12680.971,N/A,0.0000,2,27.00,41.526,1.60,N/A,N/A,N/A,211753736.9189,76394370.5987,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9910.6,0.000,N/A,N/A,N/A
18056,UP 1,22290.609,896,0,0.0,27.0,42.64837,100.0-1575.0,nan,FTMS + p NSI d Full ms2 763.3691@hcd27.00 [100.0000-1575.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7020085,N/A,N/A,N/A,N/A,IT=80 ,9722.209,N/A,763.3691,2,27.00,37.100,1.60,N/A,N/A,N/A,211753736.6742,76394370.4064,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,10788.2,0.000,N/A,N/A,N/A
18057,UP 1,28758.344,1140,0,0.0,27.0,42.650199,100.0-1355.0,nan,FTMS + p NSI d Full ms2 653.8626@hcd27.00 [100.0000-1355.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7034281,N/A,N/A,N/A,N/A,IT=80 ,5142.9429,N/A,653.8626,2,27.00,31.778,1.60,N/A,N/A,N/A,211753736.6976,76394370.4218,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,10704.3,0.000,N/A,N/A,N/A
18059,UP 1,17126.969,816,0,0.0,27.0,42.654183,100.0-1030.0,nan,FTMS + p NSI d Full ms2 495.2932@hcd27.00 [100.0000-1030.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7123117,N/A,N/A,N/A,N/A,IT=80 ,7668.0859,N/A,495.2932,2,27.00,24.071,1.60,N/A,N/A,N/A,211753737.5344,76394371.0219,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,7703.9,0.000,N/A,N/A,N/A
18060,UP 1,22801.688,1084,0,0.0,27.0,42.656339,100.0-910.0,nan,FTMS + p NSI d Full ms2 437.7537@hcd27.00 [100.0000-910.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.700553,N/A,N/A,N/A,N/A,IT=80 ,3413.6733,N/A,437.7537,2,27.00,21.275,1.60,N/A,N/A,N/A,211753736.3957,76394370.2019,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,11786.6,0.000,N/A,N/A,N/A
18063,UP 1,16595.602,856,0,0.0,27.0,42.664304,100.0-785.0,nan,FTMS + p NSI d Full ms2 376.6500@hcd27.00 [100.0000-785.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7066841,N/A,N/A,N/A,N/A,IT=80 ,5858.4312,N/A,376.6500,2,27.00,18.305,1.60,N/A,N/A,N/A,211753736.7932,76394370.4909,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,10361.4,0.000,N/A,N/A,N/A
18064,UP 1,18962.34,852,0,0.0,27.0,42.666116,100.0-980.0,nan,FTMS + p NSI d Full ms2 470.2692@hcd27.00 [100.0000-980.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7011649,N/A,N/A,N/A,N/A,IT=80 ,9835.8193,N/A,470.2692,2,27.00,22.855,1.60,N/A,N/A,N/A,211753737.7222,76394371.1659,N/A,N/A,-2.60,-0.08,0.00,-0.01,0,N/A,7030.3,0.000,N/A,N/A,N/A
18065,UP 1,17365.391,812,0,0.0,27.0,42.667968,100.0-1435.0,nan,FTMS + p NSI d Full ms2 693.8697@hcd27.00 [100.0000-1435.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7150324,N/A,N/A,N/A,N/A,IT=80 ,7214.1455,N/A,693.8697,2,27.00,33.722,1.60,N/A,N/A,N/A,211753737.5324,76394371.0246,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,7711.0,0.000,N/A,N/A,N/A
18066,UP 1,16722.906,808,0,0.0,27.0,42.669795,100.0-1050.0,nan,FTMS + p NSI d Full ms2 505.2773@hcd27.00 [100.0000-1050.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7074842,N/A,N/A,N/A,N/A,IT=80 ,7375.248,N/A,505.2773,2,27.00,24.556,1.60,N/A,N/A,N/A,211753737.2148,76394370.8025,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,8849.9,0.000,N/A,N/A,N/A
18067,UP 1,19399.977,944,0,0.0,27.0,42.671624,100.0-1085.0,nan,FTMS + p NSI d Full ms2 523.2596@hcd27.00 [100.0000-1085.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7141142,N/A,N/A,N/A,N/A,IT=80 ,5624.8105,N/A,523.2596,2,27.00,25.430,1.60,N/A,N/A,N/A,211753737.6366,76394371.1073,N/A,N/A,-2.60,-0.08,0.00,-0.01,0,N/A,7337.4,0.000,N/A,N/A,N/A
18070,UP 1,22796.648,904,0,0.0,27.0,42.679624,100.0-1240.0,nan,FTMS + p NSI d Full ms2 598.8035@hcd27.00 [100.0000-1240.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7180481,N/A,N/A,N/A,N/A,IT=80 ,10036.584,N/A,598.8035,2,27.00,29.102,1.60,N/A,N/A,N/A,211753736.3818,76394370.2038,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,11836.5,0.000,N/A,N/A,N/A
18071,UP 1,20768.273,904,0,0.0,27.0,42.68146,100.0-2110.0,nan,FTMS + p NSI d Full ms2 683.0310@hcd27.00 [100.0000-2110.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7297128,N/A,N/A,N/A,N/A,IT=80 ,6035.1543,N/A,682.6970,3,27.00,31.351,1.60,N/A,N/A,N/A,211753737.0022,76394370.6426,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9611.9,0.000,N/A,N/A,N/A
18072,UP 1,21023.023,948,0,0.0,27.0,42.683287,100.0-2185.0,nan,FTMS + p NSI d Full ms2 708.0250@hcd27.00 [100.0000-2185.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.710275,N/A,N/A,N/A,N/A,IT=80 ,5876.7788,N/A,707.6910,3,27.00,32.498,1.60,N/A,N/A,N/A,211753737.3444,76394370.8909,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,8384.9,0.000,N/A,N/A,N/A
18075,UP 1,24700.141,948,0,0.0,27.0,42.691297,100.0-1055.0,nan,FTMS + p NSI d Full ms2 507.7449@hcd27.00 [100.0000-1055.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6987676,N/A,N/A,N/A,N/A,IT=80 ,8843.0508,N/A,507.7449,2,27.00,24.676,1.60,N/A,N/A,N/A,211753737.0476,76394370.6729,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9449.3,0.000,N/A,N/A,N/A
18076,UP 1,26313.945,948,0,0.0,27.0,42.693143,100.0-1725.0,nan,FTMS + p NSI d Full ms2 835.4155@hcd27.00 [100.0000-1725.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7035667,N/A,N/A,N/A,N/A,IT=80 ,10255.989,N/A,834.9145,2,27.00,40.601,1.60,N/A,N/A,N/A,211753736.6882,76394370.4288,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,10737.8,0.000,N/A,N/A,N/A
18077,UP 1,37143.605,1200,0,0.0,27.0,42.694989,100.0-1505.0,nan,FTMS + p NSI d Full ms2 729.3685@hcd27.00 [100.0000-1505.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6917759,N/A,N/A,N/A,N/A,IT=80 ,7804.0381,N/A,729.3685,2,27.00,35.447,1.60,N/A,N/A,N/A,211753737.2560,76394370.8313,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,8702.1,0.000,N/A,N/A,N/A
18078,UP 1,26032.484,996,0,0.0,27.0,42.696849,100.0-2110.0,nan,FTMS + p NSI d Full ms2 1024.0414@hcd27.00 [100.0000-2110.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6979629,N/A,N/A,N/A,N/A,IT=80 ,5649.667,N/A,1023.5404,2,27.00,49.768,1.60,N/A,N/A,N/A,211753737.3934,76394370.9294,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,8209.5,0.000,N/A,N/A,N/A
18079,UP 1,19691.078,992,0,0.0,27.0,42.698664,100.0-970.0,nan,FTMS + p NSI d Full ms2 466.7825@hcd27.00 [100.0000-970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7005283,N/A,N/A,N/A,N/A,IT=80 ,4235.269,N/A,0.0000,2,27.00,22.686,1.60,N/A,N/A,N/A,211753736.7224,76394370.4481,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,10615.1,0.000,N/A,N/A,N/A
18082,UP 1,25295.953,960,0,0.0,27.0,42.706745,100.0-1480.0,nan,FTMS + p NSI d Full ms2 715.8172@hcd27.00 [100.0000-1480.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7210702,N/A,N/A,N/A,N/A,IT=80 ,8150.7051,N/A,715.8165,2,27.00,34.789,1.60,N/A,N/A,N/A,211753735.9376,76394369.8737,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,13429.2,0.000,N/A,N/A,N/A
18083,UP 1,30684.055,1136,0,0.0,27.0,42.708572,100.0-1150.0,nan,FTMS + p NSI d Full ms2 555.2932@hcd27.00 [100.0000-1150.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7311398,N/A,N/A,N/A,N/A,IT=80 ,6544.5781,N/A,555.2931,2,27.00,26.987,1.60,N/A,N/A,N/A,211753736.8621,76394370.5470,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,10114.2,0.000,N/A,N/A,N/A
18084,UP 1,37602.344,1236,0,0.0,27.0,42.710424,100.0-1535.0,nan,FTMS + p NSI d Full ms2 742.8679@hcd27.00 [100.0000-1535.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7018807,N/A,N/A,N/A,N/A,IT=80 ,8390.251,N/A,742.8679,2,27.00,36.103,1.60,N/A,N/A,N/A,211753737.4655,76394370.9797,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,7950.8,0.000,N/A,N/A,N/A
18085,UP 1,28512.375,1100,0,0.0,27.0,42.712253,100.0-1275.0,nan,FTMS + p NSI d Full ms2 616.3348@hcd27.00 [100.0000-1275.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7291309,N/A,N/A,N/A,N/A,IT=80 ,5393.936,N/A,616.3348,2,27.00,29.954,1.60,N/A,N/A,N/A,211753737.1418,76394370.7450,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9111.5,0.000,N/A,N/A,N/A
18086,UP 1,17920.82,900,0,0.0,27.0,42.714082,100.0-1105.0,nan,FTMS + p NSI d Full ms2 531.2338@hcd27.00 [100.0000-1105.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7166361,N/A,N/A,N/A,N/A,IT=80 ,6038.5664,N/A,531.2338,2,27.00,25.818,1.60,N/A,N/A,N/A,211753737.5019,76394371.0032,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,7820.2,0.000,N/A,N/A,N/A
18089,UP 1,28792.453,1052,0,0.0,27.0,42.722126,100.0-1155.0,nan,FTMS + p NSI d Full ms2 557.8462@hcd27.00 [100.0000-1155.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6994582,N/A,N/A,N/A,N/A,IT=80 ,7120.9707,N/A,557.8462,2,27.00,27.111,1.60,N/A,N/A,N/A,211753736.5586,76394370.3335,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,11202.7,0.000,N/A,N/A,N/A
18090,UP 1,23856.594,1044,0,0.0,27.0,42.723955,100.0-1320.0,nan,FTMS + p NSI d Full ms2 637.3647@hcd27.00 [100.0000-1320.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,212.0134043,N/A,N/A,N/A,N/A,IT=80 ,3529.2778,N/A,637.3651,2,27.00,30.976,1.60,N/A,N/A,N/A,211753737.2234,76394370.8022,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,8818.9,0.000,N/A,N/A,N/A
18092,UP 1,17809.969,796,0,0.0,27.0,42.728014,100.0-1375.0,nan,FTMS + p NSI d Full ms2 665.8570@hcd27.00 [100.0000-1375.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7300344,N/A,N/A,N/A,N/A,IT=80 ,5218.2271,N/A,665.8570,2,27.00,32.361,1.60,N/A,N/A,N/A,211753736.4895,76394370.2739,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,11450.5,0.000,N/A,N/A,N/A
18093,UP 1,33882.875,1200,0,0.0,27.0,42.729843,100.0-1815.0,nan,FTMS + p NSI d Full ms2 586.6614@hcd27.00 [100.0000-1815.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7068429,N/A,N/A,N/A,N/A,IT=80 ,7924.2964,N/A,586.3274,3,27.00,26.928,1.60,N/A,N/A,N/A,211753737.0022,76394370.6426,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9612.0,0.000,N/A,N/A,N/A
18094,UP 1,29755.055,1148,0,0.0,27.0,42.731672,100.0-1185.0,nan,FTMS + p NSI d Full ms2 572.3217@hcd27.00 [100.0000-1185.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6986223,N/A,N/A,N/A,N/A,IT=80 ,5826.3008,N/A,572.3217,2,27.00,27.815,1.60,N/A,N/A,N/A,211753737.2433,76394370.8198,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,8747.6,0.000,N/A,N/A,N/A
18095,UP 1,25661.828,1084,0,0.0,27.0,42.733501,100.0-1055.0,nan,FTMS + p NSI d Full ms2 508.8036@hcd27.00 [100.0000-1055.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6925886,N/A,N/A,N/A,N/A,IT=80 ,4594.7168,N/A,508.8036,2,27.00,24.728,1.60,N/A,N/A,N/A,211753736.6877,76394370.4217,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,10739.8,0.000,N/A,N/A,N/A
18096,UP 1,27332.344,1132,0,0.0,27.0,42.73533,100.0-1885.0,nan,FTMS + p NSI d Full ms2 608.9588@hcd27.00 [100.0000-1885.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6978176,N/A,N/A,N/A,N/A,IT=80 ,3907.5537,N/A,608.6248,3,27.00,27.951,1.60,N/A,N/A,N/A,211753737.0003,76394370.6419,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9618.8,0.000,N/A,N/A,N/A
18098,UP 1,29168.867,996,0,0.0,27.0,42.739436,100.0-1940.0,nan,FTMS + p NSI d Full ms2 941.9743@hcd27.00 [100.0000-1940.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6993441,N/A,N/A,N/A,N/A,IT=80 ,10370.259,N/A,941.4733,2,27.00,45.780,1.60,N/A,N/A,N/A,211753736.6204,76394370.3627,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,10981.1,0.000,N/A,N/A,N/A
18099,UP 1,40695.594,1244,0,0.0,27.0,42.741282,100.0-2470.0,nan,FTMS + p NSI d Full ms2 800.3970@hcd27.00 [100.0000-2470.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.717789,N/A,N/A,N/A,N/A,IT=80 ,9765.3193,N/A,0.0000,3,27.00,36.738,1.60,N/A,N/A,N/A,211753736.9365,76394370.5981,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9847.7,0.000,N/A,N/A,N/A
18100,UP 1,42484.711,1348,0,0.0,27.0,42.743111,100.0-1985.0,nan,FTMS + p NSI d Full ms2 642.6622@hcd27.00 [100.0000-1985.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7152933,N/A,N/A,N/A,N/A,IT=80 ,8802.708,N/A,642.3282,3,27.00,29.498,1.60,N/A,N/A,N/A,211753736.9741,76394370.6255,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,9712.9,0.000,N/A,N/A,N/A
18101,UP 1,31769.992,1140,0,0.0,27.0,42.744938,100.0-1095.0,nan,FTMS + p NSI d Full ms2 526.2667@hcd27.00 [100.0000-1095.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.692605,N/A,N/A,N/A,N/A,IT=80 ,6064.1689,N/A,526.2667,2,27.00,25.577,1.60,N/A,N/A,N/A,211753736.0681,76394369.9693,N/A,N/A,-2.60,-0.08,-0.01,-0.01,0,N/A,12961.3,0.000,N/A,N/A,N/A
