Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (s),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
19043,UP 2,25707.906,900,0,0.0,27.0,43.908259,100.0-1835.0,nan,FTMS + p NSI d Full ms2 890.9349@hcd27.00 [100.0000-1835.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7218688,N/A,N/A,N/A,N/A,IT=80 ,12351.69,N/A,890.9349,2,27.00,43.299,1.60,N/A,N/A,N/A,211753760.9799,76394387.9444,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,11459.4,0.000,N/A,N/A,N/A
19044,UP 2,19702.203,812,0,0.0,27.0,43.910105,100.0-1635.0,nan,FTMS + p NSI d Full ms2 792.9230@hcd27.00 [100.0000-1635.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7136743,N/A,N/A,N/A,N/A,IT=80 ,8457.4092,N/A,792.9231,2,27.00,38.536,1.60,N/A,N/A,N/A,211753761.5072,76394388.3323,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9568.6,0.000,N/A,N/A,N/A
19045,UP 2,31448.027,1136,0,0.0,27.0,43.911932,100.0-1220.0,nan,FTMS + p NSI d Full ms2 588.3271@hcd27.00 [100.0000-1220.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6908414,N/A,N/A,N/A,N/A,IT=80 ,6638.416,N/A,588.3272,2,27.00,28.593,1.60,N/A,N/A,N/A,211753761.9715,76394388.6592,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,7904.0,0.000,N/A,N/A,N/A
19046,UP 2,19591.734,896,0,0.0,27.0,43.913778,100.0-1755.0,nan,FTMS + p NSI d Full ms2 849.9594@hcd27.00 [100.0000-1755.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7184207,N/A,N/A,N/A,N/A,IT=80 ,5592.5137,N/A,849.9593,2,27.00,41.308,1.60,N/A,N/A,N/A,211753762.2138,76394388.8403,N/A,N/A,-2.54,-0.08,0.00,-0.01,0,N/A,7035.0,0.000,N/A,N/A,N/A
19048,UP 2,16666.148,804,0,0.0,27.0,43.91778,100.0-1625.0,nan,FTMS + p NSI d Full ms2 523.9514@hcd27.00 [100.0000-1625.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7183531,N/A,N/A,N/A,N/A,IT=80 ,8615.2256,N/A,523.9514,3,27.00,24.049,1.60,N/A,N/A,N/A,211753761.9864,76394388.6716,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,7850.5,0.000,N/A,N/A,N/A
19049,UP 2,25502.75,1048,0,0.0,27.0,43.919615,100.0-2070.0,nan,FTMS + p NSI d Full ms2 670.6857@hcd27.00 [100.0000-2070.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7029838,N/A,N/A,N/A,N/A,IT=80 ,5140.3306,N/A,670.6857,3,27.00,30.784,1.60,N/A,N/A,N/A,211753760.9501,76394387.9232,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,11566.3,0.000,N/A,N/A,N/A
19050,UP 2,23306.961,1084,0,0.0,27.0,43.921428,100.0-965.0,nan,FTMS + p NSI d Full ms2 464.2328@hcd27.00 [100.0000-965.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.699639,N/A,N/A,N/A,N/A,IT=80 ,5011.4531,N/A,464.2328,2,27.00,22.562,1.60,N/A,N/A,N/A,211753761.8262,76394388.5583,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,8424.7,0.000,N/A,N/A,N/A
19051,UP 2,16127.578,892,0,0.0,27.0,43.92324,100.0-910.0,nan,FTMS + p NSI d Full ms2 436.7716@hcd27.00 [100.0000-910.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.694966,N/A,N/A,N/A,N/A,IT=80 ,3474.177,N/A,436.7716,2,27.00,21.227,1.60,N/A,N/A,N/A,211753761.8678,76394388.5837,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,8275.6,0.000,N/A,N/A,N/A
19052,UP 2,15597.367,892,0,0.0,27.0,43.925051,100.0-830.0,nan,FTMS + p NSI d Full ms2 396.7221@hcd27.00 [100.0000-830.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7013945,N/A,N/A,N/A,N/A,IT=80 ,3628.4187,N/A,396.7221,2,27.00,19.281,1.60,N/A,N/A,N/A,211753761.6813,76394388.4471,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,8944.4,0.000,N/A,N/A,N/A
19054,UP 2,24495.734,1044,0,0.0,27.0,43.930084,100.0-1195.0,nan,FTMS + p NSI d Full ms2 575.3301@hcd27.00 [100.0000-1195.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7198535,N/A,N/A,N/A,N/A,IT=80 ,7036.5327,N/A,0.0000,2,27.00,27.961,1.60,N/A,N/A,N/A,211753761.8519,76394388.5745,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,8332.6,0.000,N/A,N/A,N/A
19055,UP 2,29031.578,1000,0,0.0,27.0,43.931913,100.0-1850.0,nan,FTMS + p NSI d Full ms2 597.3248@hcd27.00 [100.0000-1850.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7132477,N/A,N/A,N/A,N/A,IT=80 ,12325.969,N/A,0.0000,3,27.00,27.417,1.60,N/A,N/A,N/A,211753761.3421,76394388.2103,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,10160.7,0.000,N/A,N/A,N/A
19056,UP 2,26721.617,948,0,0.0,27.0,43.933776,100.0-1845.0,nan,FTMS + p NSI d Full ms2 894.9780@hcd27.00 [100.0000-1845.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6958819,N/A,N/A,N/A,N/A,IT=80 ,7496.2676,N/A,894.9780,2,27.00,43.496,1.60,N/A,N/A,N/A,211753761.9795,76394388.6691,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,7875.0,0.000,N/A,N/A,N/A
19057,UP 2,28640.633,1132,0,0.0,27.0,43.935621,100.0-1475.0,nan,FTMS + p NSI d Full ms2 714.3480@hcd27.00 [100.0000-1475.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6965423,N/A,N/A,N/A,N/A,IT=80 ,3233.353,N/A,0.0000,2,27.00,34.717,1.60,N/A,N/A,N/A,211753761.1061,76394388.0419,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,11006.9,0.000,N/A,N/A,N/A
19060,UP 2,12244.273,748,0,0.0,27.0,43.943857,100.0-1600.0,nan,FTMS + p NSI d Full ms2 775.8892@hcd27.00 [100.0000-1600.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6930257,N/A,N/A,N/A,N/A,IT=80 ,6142.1021,N/A,775.8892,2,27.00,37.708,1.60,N/A,N/A,N/A,211753761.4113,76394388.2595,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9912.6,0.000,N/A,N/A,N/A
19061,UP 2,19516.352,896,0,0.0,27.0,43.945703,100.0-1465.0,nan,FTMS + p NSI d Full ms2 708.3998@hcd27.00 [100.0000-1465.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6976581,N/A,N/A,N/A,N/A,IT=80 ,5203.1743,N/A,708.3999,2,27.00,34.428,1.60,N/A,N/A,N/A,211753761.3265,76394388.1908,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,10216.7,0.000,N/A,N/A,N/A
19062,UP 2,18722.109,944,0,0.0,27.0,43.94753,100.0-1160.0,nan,FTMS + p NSI d Full ms2 560.3130@hcd27.00 [100.0000-1160.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7248756,N/A,N/A,N/A,N/A,IT=80 ,4138.9033,N/A,560.3131,2,27.00,27.231,1.60,N/A,N/A,N/A,211753761.5485,76394388.3610,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9420.6,0.000,N/A,N/A,N/A
19064,UP 2,20988.043,892,0,0.0,27.0,43.951609,100.0-1615.0,nan,FTMS + p NSI d Full ms2 781.3879@hcd27.00 [100.0000-1615.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6931637,N/A,N/A,N/A,N/A,IT=80 ,7661.0039,N/A,781.3879,2,27.00,37.975,1.60,N/A,N/A,N/A,211753762.3422,76394388.9282,N/A,N/A,-2.54,-0.08,0.00,-0.01,0,N/A,6574.5,0.000,N/A,N/A,N/A
19065,UP 2,34484.82,1092,0,0.0,27.0,43.953455,100.0-2380.0,nan,FTMS + p NSI d Full ms2 771.0513@hcd27.00 [100.0000-2380.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7154677,N/A,N/A,N/A,N/A,IT=80 ,13064.028,N/A,770.7173,3,27.00,35.391,1.60,N/A,N/A,N/A,211753760.6029,76394387.6766,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,12811.0,0.000,N/A,N/A,N/A
19066,UP 2,27766.766,1056,0,0.0,27.0,43.9553,100.0-1745.0,nan,FTMS + p NSI d Full ms2 844.9565@hcd27.00 [100.0000-1745.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6957048,N/A,N/A,N/A,N/A,IT=80 ,6573.001,N/A,844.4555,2,27.00,41.065,1.60,N/A,N/A,N/A,211753761.7101,76394388.4783,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,8840.9,0.000,N/A,N/A,N/A
19067,UP 2,14841.938,708,0,0.0,27.0,43.957128,100.0-1215.0,nan,FTMS + p NSI d Full ms2 587.3121@hcd27.00 [100.0000-1215.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7113176,N/A,N/A,N/A,N/A,IT=80 ,11331.172,N/A,587.3131,2,27.00,28.543,1.60,N/A,N/A,N/A,211753761.5861,76394388.3850,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9285.9,0.000,N/A,N/A,N/A
19068,UP 2,17789.883,804,0,0.0,27.0,43.95898,100.0-1550.0,nan,FTMS + p NSI d Full ms2 750.3970@hcd27.00 [100.0000-1550.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6971996,N/A,N/A,N/A,N/A,IT=80 ,8870.8037,N/A,750.3970,2,27.00,36.469,1.60,N/A,N/A,N/A,211753761.9842,76394388.6708,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,7858.2,0.000,N/A,N/A,N/A
19069,UP 2,32397.836,1132,0,0.0,27.0,43.960826,100.0-1765.0,nan,FTMS + p NSI d Full ms2 856.3968@hcd27.00 [100.0000-1765.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6899787,N/A,N/A,N/A,N/A,IT=80 ,4119.1143,N/A,856.3968,2,27.00,41.621,1.60,N/A,N/A,N/A,211753761.4774,76394388.3076,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9675.6,0.000,N/A,N/A,N/A
19070,UP 2,26128.898,1008,0,0.0,27.0,43.962638,100.0-1290.0,nan,FTMS + p NSI d Full ms2 415.2522@hcd27.00 [100.0000-1290.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7057398,N/A,N/A,N/A,N/A,IT=80 ,7061.0308,N/A,415.2522,3,27.00,19.060,1.60,N/A,N/A,N/A,211753761.7813,76394388.5213,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,8585.9,0.000,N/A,N/A,N/A
19071,UP 2,30068.398,1136,0,0.0,27.0,43.964467,100.0-1070.0,nan,FTMS + p NSI d Full ms2 515.8115@hcd27.00 [100.0000-1070.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7006148,N/A,N/A,N/A,N/A,IT=80 ,7438.3916,N/A,515.8115,2,27.00,25.068,1.60,N/A,N/A,N/A,211753761.3893,76394388.2412,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9991.3,0.000,N/A,N/A,N/A
19072,UP 2,26543.273,1080,0,0.0,27.0,43.966319,100.0-1445.0,nan,FTMS + p NSI d Full ms2 698.8287@hcd27.00 [100.0000-1445.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6940833,N/A,N/A,N/A,N/A,IT=80 ,4200.1812,N/A,698.8288,2,27.00,33.963,1.60,N/A,N/A,N/A,211753761.7340,76394388.4904,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,8755.4,0.000,N/A,N/A,N/A
19074,UP 2,24112.992,856,0,0.0,27.0,43.970388,100.0-1965.0,nan,FTMS + p NSI d Full ms2 954.4868@hcd27.00 [100.0000-1965.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.715718,N/A,N/A,N/A,N/A,IT=80 ,11272.284,N/A,954.4868,2,27.00,46.388,1.60,N/A,N/A,N/A,211753761.6617,76394388.4400,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9014.8,0.000,N/A,N/A,N/A
19075,UP 2,26356.602,1088,0,0.0,27.0,43.972217,100.0-2170.0,nan,FTMS + p NSI d Full ms2 703.0406@hcd27.00 [100.0000-2170.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.697694,N/A,N/A,N/A,N/A,IT=80 ,5815.1528,N/A,0.0000,3,27.00,32.270,1.60,N/A,N/A,N/A,211753761.8229,76394388.5606,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,8436.6,0.000,N/A,N/A,N/A
19076,UP 2,29977.844,1112,0,0.0,27.0,43.974046,100.0-990.0,nan,FTMS + p NSI d Full ms2 476.2399@hcd27.00 [100.0000-990.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7027113,N/A,N/A,N/A,N/A,IT=80 ,6410.0273,N/A,476.2399,2,27.00,23.145,1.60,N/A,N/A,N/A,211753762.1853,76394388.8161,N/A,N/A,-2.54,-0.08,0.00,-0.01,0,N/A,7137.3,0.000,N/A,N/A,N/A
19077,UP 2,17018.797,848,0,0.0,27.0,43.975886,100.0-1745.0,nan,FTMS + p NSI d Full ms2 563.3063@hcd27.00 [100.0000-1745.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7292196,N/A,N/A,N/A,N/A,IT=80 ,6037.7969,N/A,563.3064,3,27.00,25.856,1.60,N/A,N/A,N/A,211753760.5640,76394387.6521,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,12950.8,0.000,N/A,N/A,N/A
19078,UP 2,28448.641,1020,0,0.0,27.0,43.977719,100.0-1375.0,nan,FTMS + p NSI d Full ms2 664.3223@hcd27.00 [100.0000-1375.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6910972,N/A,N/A,N/A,N/A,IT=80 ,4025.604,N/A,664.3223,2,27.00,32.286,1.60,N/A,N/A,N/A,211753762.3589,76394388.9447,N/A,N/A,-2.54,-0.08,0.00,-0.01,0,N/A,6514.7,0.000,N/A,N/A,N/A
19079,UP 2,19840.07,944,0,0.0,27.0,43.979548,100.0-1840.0,nan,FTMS + p NSI d Full ms2 594.2930@hcd27.00 [100.0000-1840.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6888297,N/A,N/A,N/A,N/A,IT=80 ,3694.3748,N/A,593.3413,3,27.00,27.278,1.60,N/A,N/A,N/A,211753761.1462,76394388.0737,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,10863.1,0.000,N/A,N/A,N/A
19081,UP 2,32725.82,1196,0,0.0,27.0,43.983584,100.0-1100.0,nan,FTMS + p NSI d Full ms2 530.8123@hcd27.00 [100.0000-1100.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7144433,N/A,N/A,N/A,N/A,IT=80 ,8581.8516,N/A,530.8123,2,27.00,25.797,1.60,N/A,N/A,N/A,211753761.6221,76394388.4014,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9156.8,0.000,N/A,N/A,N/A
19082,UP 2,36157.336,1196,0,0.0,27.0,43.985419,100.0-1360.0,nan,FTMS + p NSI d Full ms2 658.3070@hcd27.00 [100.0000-1360.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7160184,N/A,N/A,N/A,N/A,IT=80 ,8941.3848,N/A,0.0000,2,27.00,31.994,1.60,N/A,N/A,N/A,211753760.8612,76394387.8669,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,11885.0,0.000,N/A,N/A,N/A
19083,UP 2,17468.469,796,0,0.0,27.0,43.987246,100.0-1290.0,nan,FTMS + p NSI d Full ms2 622.3752@hcd27.00 [100.0000-1290.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6930633,N/A,N/A,N/A,N/A,IT=80 ,6388.9927,N/A,622.3753,2,27.00,30.247,1.60,N/A,N/A,N/A,211753761.5175,76394388.3325,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9531.8,0.000,N/A,N/A,N/A
19084,UP 2,22445.664,992,0,0.0,27.0,43.989098,100.0-1545.0,nan,FTMS + p NSI d Full ms2 747.3624@hcd27.00 [100.0000-1545.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.700603,N/A,N/A,N/A,N/A,IT=80 ,4116.0815,N/A,746.8614,2,27.00,36.322,1.60,N/A,N/A,N/A,211753761.9752,76394388.6641,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,7890.7,0.000,N/A,N/A,N/A
19086,UP 2,21434.82,856,0,0.0,27.0,43.993119,100.0-1970.0,nan,FTMS + p NSI d Full ms2 636.6603@hcd27.00 [100.0000-1970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7140281,N/A,N/A,N/A,N/A,IT=80 ,11334.58,N/A,0.0000,3,27.00,29.223,1.60,N/A,N/A,N/A,211753761.0053,76394387.9744,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,11368.1,0.000,N/A,N/A,N/A
19087,UP 2,28169.047,1044,0,0.0,27.0,43.994971,100.0-1535.0,nan,FTMS + p NSI d Full ms2 741.8799@hcd27.00 [100.0000-1535.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7004339,N/A,N/A,N/A,N/A,IT=80 ,7533.1157,N/A,0.0000,2,27.00,36.055,1.60,N/A,N/A,N/A,211753760.7854,76394387.8014,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,12156.8,0.000,N/A,N/A,N/A
19088,UP 2,122010.4,1644,0,0.0,27.0,43.996671,100.0-1300.0,nan,FTMS + p NSI d Full ms2 627.3127@hcd27.00 [100.0000-1300.0000],On,1,72.323,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0810164,N/A,N/A,N/A,N/A,IT=72 ,42425.398,N/A,627.3127,2,27.00,30.487,1.60,N/A,N/A,N/A,211753758.9641,76394386.4959,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,18687.3,0.000,N/A,N/A,N/A
19089,UP 2,18007.016,944,0,0.0,27.0,43.998507,100.0-1835.0,nan,FTMS + p NSI d Full ms2 593.6754@hcd27.00 [100.0000-1835.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6970526,N/A,N/A,N/A,N/A,IT=80 ,2961.7339,N/A,593.3414,3,27.00,27.250,1.60,N/A,N/A,N/A,211753761.9308,76394388.6376,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,8049.9,0.000,N/A,N/A,N/A
19091,UP 2,17834.727,804,0,0.0,27.0,44.002504,100.0-1355.0,nan,FTMS + p NSI d Full ms2 654.8469@hcd27.00 [100.0000-1355.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7208266,N/A,N/A,N/A,N/A,IT=80 ,9943.0283,N/A,654.8469,2,27.00,31.826,1.60,N/A,N/A,N/A,211753761.9046,76394388.6143,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,8143.7,0.000,N/A,N/A,N/A
19092,UP 2,25078.836,996,0,0.0,27.0,44.004352,100.0-1470.0,nan,FTMS + p NSI d Full ms2 711.3444@hcd27.00 [100.0000-1470.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7211485,N/A,N/A,N/A,N/A,IT=80 ,8144.208,N/A,711.3444,2,27.00,34.571,1.60,N/A,N/A,N/A,211753761.6459,76394388.4308,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9071.3,0.000,N/A,N/A,N/A
19093,UP 2,21986.023,908,0,0.0,27.0,44.006181,100.0-1285.0,nan,FTMS + p NSI d Full ms2 619.3105@hcd27.00 [100.0000-1285.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.704139,N/A,N/A,N/A,N/A,IT=80 ,9204.834,N/A,619.3106,2,27.00,30.098,1.60,N/A,N/A,N/A,211753761.8500,76394388.5773,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,8339.6,0.000,N/A,N/A,N/A
19094,UP 2,21649.133,848,0,0.0,27.0,44.008034,100.0-1415.0,nan,FTMS + p NSI d Full ms2 684.8702@hcd27.00 [100.0000-1415.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7031407,N/A,N/A,N/A,N/A,IT=80 ,10870.416,N/A,684.8702,2,27.00,33.285,1.60,N/A,N/A,N/A,211753762.1348,76394388.7771,N/A,N/A,-2.54,-0.08,0.00,-0.01,0,N/A,7318.3,0.000,N/A,N/A,N/A
19095,UP 2,29199.008,1136,0,0.0,27.0,44.009883,100.0-1585.0,nan,FTMS + p NSI d Full ms2 767.8986@hcd27.00 [100.0000-1585.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.721488,N/A,N/A,N/A,N/A,IT=80 ,5537.5547,N/A,0.0000,2,27.00,37.320,1.60,N/A,N/A,N/A,211753761.4021,76394388.2562,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9945.5,0.000,N/A,N/A,N/A
19099,UP 2,33444.094,1144,0,0.0,27.0,44.021823,100.0-1610.0,nan,FTMS + p NSI d Full ms2 779.4343@hcd27.00 [100.0000-1610.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7138927,N/A,N/A,N/A,N/A,IT=80 ,11004.883,N/A,779.4344,2,27.00,37.881,1.60,N/A,N/A,N/A,211753761.1541,76394388.0696,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,10834.6,0.000,N/A,N/A,N/A
19100,UP 2,21176.359,944,0,0.0,27.0,44.023669,100.0-1510.0,nan,FTMS + p NSI d Full ms2 729.9001@hcd27.00 [100.0000-1510.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.70893,N/A,N/A,N/A,N/A,IT=80 ,6726.4111,N/A,0.0000,2,27.00,35.473,1.60,N/A,N/A,N/A,211753761.0240,76394387.9845,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,11301.2,0.000,N/A,N/A,N/A
19101,UP 2,31685.125,1104,0,0.0,27.0,44.025483,100.0-1340.0,nan,FTMS + p NSI d Full ms2 431.1928@hcd27.00 [100.0000-1340.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7313055,N/A,N/A,N/A,N/A,IT=80 ,8347.7178,N/A,431.1928,3,27.00,19.792,1.60,N/A,N/A,N/A,211753761.2737,76394388.1544,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,10405.9,0.000,N/A,N/A,N/A
19102,UP 2,46817.516,1424,0,0.0,27.0,44.027344,100.0-2065.0,nan,FTMS + p NSI d Full ms2 1001.9756@hcd27.00 [100.0000-2065.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7054939,N/A,N/A,N/A,N/A,IT=80 ,6507.3838,N/A,1001.4746,2,27.00,48.696,1.60,N/A,N/A,N/A,211753761.5457,76394388.3461,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9430.6,0.000,N/A,N/A,N/A
19105,UP 2,12435.164,660,0,0.0,27.0,44.035442,100.0-1895.0,nan,FTMS + p NSI d Full ms2 919.4877@hcd27.00 [100.0000-1895.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7043102,N/A,N/A,N/A,N/A,IT=80 ,10287.255,N/A,919.4877,2,27.00,44.687,1.60,N/A,N/A,N/A,211753761.6521,76394388.4296,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,9972.1,0.000,N/A,N/A,N/A
19106,UP 2,14501.367,804,0,0.0,27.0,44.037288,100.0-1505.0,nan,FTMS + p NSI d Full ms2 727.3633@hcd27.00 [100.0000-1505.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7162219,N/A,N/A,N/A,N/A,IT=80 ,6072.1162,N/A,727.3634,2,27.00,35.350,1.60,N/A,N/A,N/A,211753762.2467,76394388.8626,N/A,N/A,-2.54,-0.08,-0.01,-0.01,0,N/A,7840.3,0.000,N/A,N/A,N/A
19108,UP 2,16724.344,752,0,0.0,27.0,44.041248,100.0-1725.0,nan,FTMS + p NSI d Full ms2 836.9048@hcd27.00 [100.0000-1725.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7272532,N/A,N/A,N/A,N/A,IT=80 ,7778.6895,N/A,836.4038,2,27.00,40.674,1.60,N/A,N/A,N/A,211753762.3798,76394388.9557,N/A,N/A,-2.54,-0.08,0.00,-0.01,0,N/A,7362.8,0.000,N/A,N/A,N/A
